date,value,series_id,indicator_name,unit,geography,geo_level,source
2024-11-01,22499.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-11-01,624.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-11-01,2885.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-11-01,9173.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-11-01,26870.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-11-01,158079.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-11-01,28755.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2024-11-01,8267.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-11-01,12711.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-12-01,158316.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2024-12-01,622.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2024-12-01,8276.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2024-12-01,12693.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2024-12-01,26945.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2024-12-01,9179.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2024-12-01,2895.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2024-12-01,22532.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2024-12-01,28811.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-01-01,158268.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-01-01,27006.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-01-01,2877.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-01-01,12673.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-01-01,622.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-01-01,8264.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-01-01,9187.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-01-01,28795.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-01-01,22480.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-02-01,28806.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-02-01,9199.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-02-01,8267.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-02-01,622.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-02-01,2876.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-02-01,27064.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-02-01,158310.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-02-01,22473.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-02-01,12671.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-03-01,22457.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-03-01,2867.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-03-01,8273.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-03-01,27132.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-03-01,12666.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-03-01,9201.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-03-01,620.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-03-01,158377.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-03-01,28792.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-04-01,2865.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-04-01,28783.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-04-01,158485.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-04-01,622.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-04-01,9205.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-04-01,22470.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-04-01,12662.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-04-01,8271.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-04-01,27216.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-05-01,618.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-05-01,8269.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-05-01,27276.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-05-01,22450.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-05-01,28765.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-05-01,12651.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-05-01,158498.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-05-01,2864.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-05-01,9211.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-06-01,616.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-06-01,2863.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-06-01,8267.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-06-01,158478.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-06-01,22419.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-06-01,12636.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-06-01,9204.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-06-01,27325.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-06-01,28741.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-07-01,12625.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-07-01,2861.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-07-01,28744.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-07-01,158542.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-07-01,9204.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-07-01,8261.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-07-01,27412.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-07-01,610.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-07-01,22403.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-08-01,27435.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-08-01,28743.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-08-01,158472.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-08-01,12615.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-08-01,9185.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-08-01,2860.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-08-01,22375.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-08-01,8239.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-08-01,607.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-09-01,22359.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-09-01,605.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-09-01,2859.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-09-01,27489.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-09-01,158548.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-09-01,28725.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-09-01,8255.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-09-01,12612.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-09-01,9189.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-10-01,2853.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-10-01,27533.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-10-01,28714.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-10-01,9184.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-10-01,12603.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-10-01,22335.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-10-01,158408.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-10-01,606.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-10-01,8243.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-11-01,158449.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-11-01,22391.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2025-11-01,2848.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-11-01,8279.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-11-01,27589.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2025-11-01,28649.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-11-01,9185.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-11-01,605.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2025-11-01,12593.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-12-01,28616.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2025-12-01,158432.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2025-12-01,9186.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2025-12-01,8272.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2025-12-01,12580.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2025-12-01,2842.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2025-12-01,22372.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
